Año,Sexo,Edad,Población
1967,F,21,103147
1967,F,22,99148
1967,F,23,95906
1967,F,24,93217
1967,F,25,90652
1967,F,26,88261
1967,F,27,85984
1967,F,28,83736
1967,F,29,81522
1967,F,30,79448
1967,F,31,77519
1967,F,32,75430
1967,F,33,73046
1967,F,34,70491
1967,F,35,68016
1967,F,36,65574
1967,F,37,63232
1967,F,38,61052
1967,F,39,58991
1967,F,40,56961
1967,F,41,54993
1967,F,42,53046
1967,F,43,51094
1967,F,44,49175
1967,F,45,47333
1967,F,46,45543
1967,F,47,43934
1967,F,48,42572
1967,F,49,41389
1967,F,50,40231
1967,F,51,39104
1967,F,52,38055
1967,F,53,37081
1967,F,54,36148
1967,F,55,35240
1967,F,56,34383
1967,F,57,33360
1967,F,58,32068
1967,F,59,30606
1967,F,60,29170
1967,F,61,27708
1967,F,62,26340
1967,F,63,25141
1967,F,64,24047
1967,F,65,22917
1967,F,66,21785
1967,F,67,20609
1967,F,68,19355
1967,F,69,18052
1967,F,70,16771
1967,F,71,15519
1967,F,72,14229
1967,F,73,12881
1967,F,74,11514
1967,F,75,10187
1967,F,76,8895
1967,F,77,7685
1967,F,78,6589
1967,F,79,5594
1967,F,80,20187
1968,F,0,247797
1968,F,1,227390
1968,F,2,217386
1968,F,3,209538
1968,F,4,202466
1968,F,5,197747
1968,F,6,190986
1968,F,7,184549
1968,F,8,178392
1968,F,9,172471
1968,F,10,166793
1968,F,11,161363
1968,F,12,155888
1968,F,13,150224
1968,F,14,144477
1968,F,15,138959
1968,F,16,133682
1968,F,17,128324
1968,F,18,122779
1968,F,19,117220
1968,F,20,111882
1968,F,21,106663
1968,F,22,102105
1968,F,23,98482
1968,F,24,95537
1968,F,25,92693
1968,F,26,90020
1968,F,27,87555
1968,F,28,85246
1968,F,29,83061
1968,F,30,81029
1968,F,31,79156
1968,F,32,77149
1968,F,33,74867
1968,F,34,72420
1968,F,35,70067
1968,F,36,67773
1968,F,37,65475
1968,F,38,63174
1968,F,39,60891
1968,F,40,58646
1968,F,41,56433
1968,F,42,54337
1968,F,43,52401
1968,F,44,50592
1968,F,45,48839
1968,F,46,47158
1968,F,47,45541
1968,F,48,43975
1968,F,49,42473
1968,F,50,41028
1968,F,51,39604
1968,F,52,38364
1968,F,53,37377
1968,F,54,36547
1968,F,55,35721
1968,F,56,34942
1968,F,57,34003
1968,F,58,32789
1968,F,59,31396
1968,F,60,30040
1968,F,61,28682
1968,F,62,27329
1968,F,63,26009
1968,F,64,24710
1968,F,65,23386
1968,F,66,22043
1968,F,67,20745
1968,F,68,19519
1968,F,69,18336
1968,F,70,17159
1968,F,71,16017
1968,F,72,14788
1968,F,73,13414
1968,F,74,11965
1968,F,75,10570
1968,F,76,9210
1968,F,77,7948
1968,F,78,6832
1968,F,79,5838
1968,F,80,21226
1969,F,0,251682
1969,F,1,231534
1969,F,2,221757
1969,F,3,214139
1969,F,4,207296
1969,F,5,203381
1969,F,6,196675
1969,F,7,190189
1969,F,8,183906
1969,F,9,177811
1969,F,10,171871
1969,F,11,166066
1969,F,12,160423
1969,F,13,154941
1969,F,14,149579
1969,F,15,144373
1969,F,16,139425
1969,F,17,134147
1969,F,18,128287
1969,F,19,122160
1969,F,20,116292
1969,F,21,110538
1969,F,22,105487
1969,F,23,101476
1969,F,24,98219
1969,F,25,95048
1969,F,26,92040
1969,F,27,89335
1969,F,28,86917
1969,F,29,84719
1969,F,30,82679
1969,F,31,80812
1969,F,32,78849
1969,F,33,76654
1969,F,34,74315
1969,F,35,72082
1969,F,36,69937
1969,F,37,67693
1969,F,38,65292
1969,F,39,62816
1969,F,40,60386
1969,F,41,57965
1969,F,42,55740
1969,F,43,53813
1969,F,44,52093
1969,F,45,50408
1969,F,46,48811
1969,F,47,47175
1969,F,48,45425
1969,F,49,43639
1969,F,50,41934
1969,F,51,40246
1969,F,52,38826
1969,F,53,37801
1969,F,54,37026
1969,F,55,36237
1969,F,56,35493
1969,F,57,34608
1969,F,58,33467
1969,F,59,32154
1969,F,60,30885
1969,F,61,29637
1969,F,62,28311
1969,F,63,26885
1969,F,64,25402
1969,F,65,23908
1969,F,66,22375
1969,F,67,20964
1969,F,68,19752
1969,F,69,18662
1969,F,70,17561
1969,F,71,16501
1969,F,72,15316
1969,F,73,13918
1969,F,74,12404
1969,F,75,10953
1969,F,76,9536
1969,F,77,8231
1969,F,78,7096
1969,F,79,6097
1969,F,80,22360
1970,F,0,255582
1970,F,1,235834
1970,F,2,226280
1970,F,3,218845
1970,F,4,212166
1970,F,5,208670
1970,F,6,202038
1970,F,7,195566
1970,F,8,189250
1970,F,9,183086
1970,F,10,177032
1970,F,11,171046
1970,F,12,165315
1970,F,13,159912
1970,F,14,154717
1970,F,15,149636
1970,F,16,144804
1970,F,17,139524
1970,F,18,133475
1970,F,19,127032
1970,F,20,120861
1970,F,21,114800
1970,F,22,109414
1970,F,23,105042
1970,F,24,101415
1970,F,25,97874
1970,F,26,94490
1970,F,27,91490
1970,F,28,88901
1970,F,29,86619
1970,F,30,84501
1970,F,31,82560
1970,F,32,80575
1970,F,33,78415
1970,F,34,76146
1970,F,35,73995
1970,F,36,71955
1970,F,37,69758
1970,F,38,67309
1970,F,39,64722
1970,F,40,62193
1970,F,41,59660
1970,F,42,57354
1970,F,43,55401
1970,F,44,53687
1970,F,45,51993
1970,F,46,50394
1970,F,47,48706
1970,F,48,46825
1970,F,49,44862
1970,F,50,42992
1970,F,51,41137
1970,F,52,39587
1970,F,53,38490
1970,F,54,37686
1970,F,55,36861
1970,F,56,36076
1970,F,57,35186
1970,F,58,34087
1970,F,59,32842
1970,F,60,31642
1970,F,61,30478
1970,F,62,29182
1970,F,63,27699
1970,F,64,26104
1970,F,65,24507
1970,F,66,22867
1970,F,67,21381
1970,F,68,20155
1970,F,69,19088
1970,F,70,17999
1970,F,71,16953
1970,F,72,15770
1970,F,73,14355
1970,F,74,12808
1970,F,75,11331
1970,F,76,9889
1970,F,77,8558
1970,F,78,7400
1970,F,79,6378
1970,F,80,23558
1971,F,0,259568
1971,F,1,240419
1971,F,2,231079
1971,F,3,223761
1971,F,4,217149
1971,F,5,213530
1971,F,6,206992
1971,F,7,200615
1971,F,8,194390
1971,F,9,188309
1971,F,10,182332
1971,F,11,176429
1971,F,12,170720
1971,F,13,165248
1971,F,14,159925
1971,F,15,154704
1971,F,16,149692
1971,F,17,144293
1971,F,18,138236
1971,F,19,131838
1971,F,20,125684
1971,F,21,119652
1971,F,22,114139
1971,F,23,109400
1971,F,24,105257
1971,F,25,101229
1971,F,26,97348
1971,F,27,93938
1971,F,28,91094
1971,F,29,88665
1971,F,30,86389
1971,F,31,84293
1971,F,32,82218
1971,F,33,80051
1971,F,34,77832
1971,F,35,75742
1971,F,36,73779
1971,F,37,71645
1971,F,38,69221
1971,F,39,66633
1971,F,40,64110
1971,F,41,61594
1971,F,42,59265
1971,F,43,57232
1971,F,44,55402
1971,F,45,53591
1971,F,46,51863
1971,F,47,50070
1971,F,48,48131
1971,F,49,46136
1971,F,50,44230
1971,F,51,42349
1971,F,52,40734
1971,F,53,39509
1971,F,54,38542
1971,F,55,37568
1971,F,56,36628
1971,F,57,35648
1971,F,58,34563
1971,F,59,33398
1971,F,60,32270
1971,F,61,31183
1971,F,62,29940
1971,F,63,28463
1971,F,64,26841
1971,F,65,25228
1971,F,66,23577
1971,F,67,22061
1971,F,68,20774
1971,F,69,19630
1971,F,70,18463
1971,F,71,17331
1971,F,72,16094
1971,F,73,14674
1971,F,74,13153
1971,F,75,11698
1971,F,76,10280
1971,F,77,8954
1971,F,78,7766
1971,F,79,6694
1971,F,80,24828
1972,F,0,263557
1972,F,1,245173
1972,F,2,236054
1972,F,3,228816
1972,F,4,222212
1972,F,5,218107
1972,F,6,211680
1972,F,7,205454
1972,F,8,199403
1972,F,9,193503
1972,F,10,187736
1972,F,11,182093
1972,F,12,176483
1972,F,13,170851
1972,F,14,165212
1972,F,15,159682
1972,F,16,154299
1972,F,17,148718
1972,F,18,142797
1972,F,19,136716
1972,F,20,130820
1972,F,21,125073
1972,F,22,119582
1972,F,23,114447
1972,F,24,109645
1972,F,25,105005
1972,F,26,100502
1972,F,27,96572
1972,F,28,93397
1972,F,29,90771
1972,F,30,88276
1972,F,31,85959
1972,F,32,83750
1972,F,33,81558
1972,F,34,79392
1972,F,35,77367
1972,F,36,75485
1972,F,37,73439
1972,F,38,71094
1972,F,39,68574
1972,F,40,66133
1972,F,41,63717
1972,F,42,61405
1972,F,43,59258
1972,F,44,57234
1972,F,45,55232
1972,F,46,53288
1972,F,47,51355
1972,F,48,49407
1972,F,49,47479
1972,F,50,45622
1972,F,51,43809
1972,F,52,42168
1972,F,53,40764
1972,F,54,39530
1972,F,55,38312
1972,F,56,37119
1972,F,57,35985
1972,F,58,34905
1972,F,59,33849
1972,F,60,32812
1972,F,61,31816
1972,F,62,30653
1972,F,63,29224
1972,F,64,27626
1972,F,65,26048
1972,F,66,24450
1972,F,67,22926
1972,F,68,21543
1972,F,69,20250
1972,F,70,18940
1972,F,71,17649
1972,F,72,16315
1972,F,73,14901
1972,F,74,13452
1972,F,75,12054
1972,F,76,10699
1972,F,77,9402
1972,F,78,8183
1972,F,79,7042
1972,F,80,26188
1973,F,0,267442
1973,F,1,249906
1973,F,2,241018
1973,F,3,233854
1973,F,4,227243
1973,F,5,222527
1973,F,6,216224
1973,F,7,210176
1973,F,8,204337
1973,F,9,198660
1973,F,10,193158
1973,F,11,187849
1973,F,12,182371
1973,F,13,176552
1973,F,14,170532
1973,F,15,164637
1973,F,16,158818
1973,F,17,153038
1973,F,18,147317
1973,F,19,141663
1973,F,20,136125
1973,F,21,130762
1973,F,22,125363
1973,F,23,119853
1973,F,24,114378
1973,F,25,109119
1973,F,26,103985
1973,F,27,99510
1973,F,28,95962
1973,F,29,93087
1973,F,30,90319
1973,F,31,87724
1973,F,32,85331
1973,F,33,83082
1973,F,34,80948
1973,F,35,78966
1973,F,36,77142
1973,F,37,75177
1973,F,38,72932
1973,F,39,70516
1973,F,40,68191
1973,F,41,65919
1973,F,42,63647
1973,F,43,61381
1973,F,44,59137
1973,F,45,56923
1973,F,46,54737
1973,F,47,52656
1973,F,48,50719
1973,F,49,48897
1973,F,50,47123
1973,F,51,45412
1973,F,52,43761
1973,F,53,42162
1973,F,54,40622
1973,F,55,39128
1973,F,56,37649
1973,F,57,36332
1973,F,58,35241
1973,F,59,34285
1973,F,60,33327
1973,F,61,32410
1973,F,62,31326
1973,F,63,29965
1973,F,64,28421
1973,F,65,26909
1973,F,66,25395
1973,F,67,23881
1973,F,68,22392
1973,F,69,20922
1973,F,70,19442
1973,F,71,17967
1973,F,72,16519
1973,F,73,15112
1973,F,74,13745
1973,F,75,12412
1973,F,76,11129
1973,F,77,9867
1973,F,78,8616
1973,F,79,7400
1973,F,80,27630
1974,F,0,271119
1974,F,1,254426
1974,F,2,245781
1974,F,3,238716
1974,F,4,232132
1974,F,5,226914
1974,F,6,220745
1974,F,7,214875
1974,F,8,209240
1974,F,9,203774
1974,F,10,198515
1974,F,11,193506
1974,F,12,188153
1974,F,13,182180
1974,F,14,175838
1974,F,15,169632
1974,F,16,163442
1974,F,17,157496
1974,F,18,151954
1974,F,19,146677
1974,F,20,141450
1974,F,21,136417
1974,F,22,131104
1974,F,23,125289
1974,F,24,119259
1974,F,25,113485
1974,F,26,107828
1974,F,27,102872
1974,F,28,98945
1974,F,29,95763
1974,F,30,92675
1974,F,31,89752
1974,F,32,87123
1974,F,33,84769
1974,F,34,82623
1974,F,35,80636
1974,F,36,78819
1974,F,37,76899
1974,F,38,74738
1974,F,39,72426
1974,F,40,70217
1974,F,41,68088
1974,F,42,65867
1974,F,43,63501
1974,F,44,61064
1974,F,45,58669
1974,F,46,56277
1974,F,47,54068
1974,F,48,52136
1974,F,49,50397
1974,F,50,48685
1974,F,51,47054
1974,F,52,45383
1974,F,53,43606
1974,F,54,41793
1974,F,55,40049
1974,F,56,38315
1974,F,57,36826
1974,F,58,35699
1974,F,59,34798
1974,F,60,33878
1974,F,61,32996
1974,F,62,31963
1974,F,63,30664
1974,F,64,29187
1974,F,65,27748
1974,F,66,26326
1974,F,67,24832
1974,F,68,23250
1974,F,69,21618
1974,F,70,19987
1974,F,71,18345
1974,F,72,16791
1974,F,73,15380
1974,F,74,14073
1974,F,75,12786
1974,F,76,11552
1974,F,77,10310
1974,F,78,9028
1974,F,79,7750
1974,F,80,29141
1975,F,0,274478
1975,F,1,258543
1975,F,2,250157
1975,F,3,243245
1975,F,4,236767
1975,F,5,231393
1975,F,6,225367
1975,F,7,219646
1975,F,8,214160
1975,F,9,208835
1975,F,10,203722
1975,F,11,198874
1975,F,12,193596
1975,F,13,187566
1975,F,14,181085
1975,F,15,174737
1975,F,16,168365
1975,F,17,162332
1975,F,18,156865
1975,F,19,151753
1975,F,20,146650
1975,F,21,141736
1975,F,22,136425
1975,F,23,130427
1975,F,24,124088
1975,F,25,118017
1975,F,26,112062
1975,F,27,106779
1975,F,28,102497
1975,F,29,98952
1975,F,30,95499
1975,F,31,92207
1975,F,32,89288
1975,F,33,86766
1975,F,34,84540
1975,F,35,82476
1975,F,36,80586
1975,F,37,78643
1975,F,38,76515
1975,F,39,74271
1975,F,40,72141
1975,F,41,70112
1975,F,42,67936
1975,F,43,65520
1975,F,44,62973
1975,F,45,60477
1975,F,46,57975
1975,F,47,55684
1975,F,48,53724
1975,F,49,51987
1975,F,50,50264
1975,F,51,48628
1975,F,52,46906
1975,F,53,45001
1975,F,54,43016
1975,F,55,41113
1975,F,56,39217
1975,F,57,37602
1975,F,58,36406
1975,F,59,35478
1975,F,60,34526
1975,F,61,33607
1975,F,62,32569
1975,F,63,31304
1975,F,64,29883
1975,F,65,28504
1975,F,66,27154
1975,F,67,25683
1975,F,68,24047
1975,F,69,22312
1975,F,70,20587
1975,F,71,18844
1975,F,72,17217
1975,F,73,15780
1975,F,74,14477
1975,F,75,13187
1975,F,76,11949
1975,F,77,10696
1975,F,78,9386
1975,F,79,8070
1975,F,80,30713
1976,F,0,277357
1976,F,1,262099
1976,F,2,254014
1976,F,3,247349
1976,F,4,241103
1976,F,5,236069
1976,F,6,230203
1976,F,7,224594
1976,F,8,219179
1976,F,9,213894
1976,F,10,208785
1976,F,11,203897
1976,F,12,198616
1976,F,13,192658
1976,F,14,186288
1976,F,15,180026
1976,F,16,173735
1976,F,17,167723
1976,F,18,162186
1976,F,19,156945
1976,F,20,151703
1976,F,21,146614
1976,F,22,141188
1976,F,23,135179
1976,F,24,128883
1976,F,25,122826
1976,F,26,116899
1976,F,27,111490
1976,F,28,106846
1976,F,29,102794
1976,F,30,98859
1976,F,31,95076
1976,F,32,91754
1976,F,33,88980
1976,F,34,86608
1976,F,35,84386
1976,F,36,82342
1976,F,37,80310
1976,F,38,78173
1976,F,39,75977
1976,F,40,73904
1976,F,41,71951
1976,F,42,69833
1976,F,43,67440
1976,F,44,64888
1976,F,45,62395
1976,F,46,59907
1976,F,47,57591
1976,F,48,55551
1976,F,49,53699
1976,F,50,51861
1976,F,51,50096
1976,F,52,48270
1976,F,53,46306
1976,F,54,44289
1976,F,55,42348
1976,F,56,40423
1976,F,57,38744
1976,F,58,37427
1976,F,59,36346
1976,F,60,35252
1976,F,61,34185
1976,F,62,33060
1976,F,63,31806
1976,F,64,30458
1976,F,65,29143
1976,F,66,27862
1976,F,67,26436
1976,F,68,24797
1976,F,69,23027
1976,F,70,21275
1976,F,71,19511
1976,F,72,17846
1976,F,73,16349
1976,F,74,14971
1976,F,75,13605
1976,F,76,12287
1976,F,77,10976
1976,F,78,9647
1976,F,79,8335
1976,F,80,32330
1977,F,0,279827
1977,F,1,265222
1977,F,2,257476
1977,F,3,251133
1977,F,4,245215
1977,F,5,240861
1977,F,6,235172
1977,F,7,229654
1977,F,8,224265
1977,F,9,218957
1977,F,10,213759
1977,F,11,208701
1977,F,12,203368
1977,F,13,197569
1977,F,14,191479
1977,F,15,185457
1977,F,16,179423
1977,F,17,173508
1977,F,18,167811
1977,F,19,162254
1977,F,20,156707
1977,F,21,151252
1977,F,22,145644
1977,F,23,139766
1977,F,24,133776
1977,F,25,127970
1977,F,26,122317
1977,F,27,116926
1977,F,28,111890
1977,F,29,107186
1977,F,30,102649
1977,F,31,98252
1977,F,32,94415
1977,F,33,91312
1977,F,34,88743
1977,F,35,86304
1977,F,36,84041
1977,F,37,81873
1977,F,38,79710
1977,F,39,77563
1977,F,40,75553
1977,F,41,73678
1977,F,42,71644
1977,F,43,69326
1977,F,44,66838
1977,F,45,64422
1977,F,46,62027
1977,F,47,59725
1977,F,48,57572
1977,F,49,55529
1977,F,50,53503
1977,F,51,51528
1977,F,52,49563
1977,F,53,47586
1977,F,54,45629
1977,F,55,43732
1977,F,56,41868
1977,F,57,40163
1977,F,58,38675
1977,F,59,37340
1977,F,60,36013
1977,F,61,34707
1977,F,62,33435
1977,F,63,32185
1977,F,64,30938
1977,F,65,29706
1977,F,66,28511
1977,F,67,27154
1977,F,68,25546
1977,F,69,23779
1977,F,70,22042
1977,F,71,20306
1977,F,72,18621
1977,F,73,17036
1977,F,74,15528
1977,F,75,14035
1977,F,76,12577
1977,F,77,11175
1977,F,78,9833
1977,F,79,8557
1977,F,80,33999
1978,F,0,282132
1978,F,1,268147
1978,F,2,260741
1978,F,3,254736
1978,F,4,249171
1978,F,5,245608
1978,F,6,240102
1978,F,7,234672
1978,F,8,229295
1978,F,9,223948
1978,F,10,218638
1978,F,11,213371
1978,F,12,207978
1978,F,13,202377
1978,F,14,196633
1978,F,15,190913
1978,F,16,185207
1978,F,17,179422
1978,F,18,173538
1978,F,19,167602
1978,F,20,161693
1978,F,21,155808
1978,F,22,150003
1978,F,23,144317
1978,F,24,138741
1978,F,25,133281
1978,F,26,128001
1978,F,27,122696
1978,F,28,117288
1978,F,29,111920
1978,F,30,106771
1978,F,31,101751
1978,F,32,97376
1978,F,33,93903
1978,F,34,91085
1978,F,35,88374
1978,F,36,85834
1978,F,37,83483
1978,F,38,81261
1978,F,39,79144
1978,F,40,77175
1978,F,41,75355
1978,F,42,73400
1978,F,43,71176
1978,F,44,68786
1978,F,45,66481
1978,F,46,64223
1978,F,47,61958
1978,F,48,59686
1978,F,49,57427
1978,F,50,55194
1978,F,51,52982
1978,F,52,50871
1978,F,53,48900
1978,F,54,47040
1978,F,55,45218
1978,F,56,43448
1978,F,57,41731
1978,F,58,40056
1978,F,59,38431
1978,F,60,36842
1978,F,61,35262
1978,F,62,33816
1978,F,63,32554
1978,F,64,31402
1978,F,65,30244
1978,F,66,29123
1978,F,67,27836
1978,F,68,26274
1978,F,69,24536
1978,F,70,22839
1978,F,71,21158
1978,F,72,19468
1978,F,73,17786
1978,F,74,16127
1978,F,75,14488
1978,F,76,12872
1978,F,77,11364
1978,F,78,10009
1978,F,79,8777
1978,F,80,35743
1979,F,0,284518
1979,F,1,271112
1979,F,2,264009
1979,F,3,258295
1979,F,4,253035
1979,F,5,250154
1979,F,6,244823
1979,F,7,239488
1979,F,8,234145
1979,F,9,228791
1979,F,10,223410
1979,F,11,217993
1979,F,12,212573
1979,F,13,207159
1979,F,14,201726
1979,F,15,196276
1979,F,16,190865
1979,F,17,185203
1979,F,18,179165
1979,F,19,172909
1979,F,20,166694
1979,F,21,160443
1979,F,22,154473
1979,F,23,148960
1979,F,24,143752
1979,F,25,138593
1979,F,26,133633
1979,F,27,128410
1979,F,28,122700
1979,F,29,116784
1979,F,30,111127
1979,F,31,105591
1979,F,32,100742
1979,F,33,96893
1979,F,34,93771
1979,F,35,90740
1979,F,36,87874
1979,F,37,85289
1979,F,38,82963
1979,F,39,80833
1979,F,40,78858
1979,F,41,77044
1979,F,42,75132
1979,F,43,72987
1979,F,44,70696
1979,F,45,68500
1979,F,46,66380
1979,F,47,64161
1979,F,48,61791
1979,F,49,59345
1979,F,50,56933
1979,F,51,54519
1979,F,52,52280
1979,F,53,50310
1979,F,54,48526
1979,F,55,46759
1979,F,56,45061
1979,F,57,43321
1979,F,58,41476
1979,F,59,39590
1979,F,60,37764
1979,F,61,35939
1979,F,62,34327
1979,F,63,33031
1979,F,64,31930
1979,F,65,30809
1979,F,66,29723
1979,F,67,28478
1979,F,68,26960
1979,F,69,25262
1979,F,70,23613
1979,F,71,21996
1979,F,72,20312
1979,F,73,18547
1979,F,74,16748
1979,F,75,14978
1979,F,76,13220
1979,F,77,11616
1979,F,78,10239
1979,F,79,9036
1979,F,80,37583
1980,F,0,287229
1980,F,1,274353
1980,F,2,267476
1980,F,3,261950
1980,F,4,256875
1980,F,5,254340
1980,F,6,249162
1980,F,7,243946
1980,F,8,238694
1980,F,9,233409
1980,F,10,228068
1980,F,11,222654
1980,F,12,217280
1980,F,13,211994
1980,F,14,206731
1980,F,15,201431
1980,F,16,196175
1980,F,17,190585
1980,F,18,184489
1980,F,19,178095
1980,F,20,171741
1980,F,21,165317
1980,F,22,159264
1980,F,23,153826
1980,F,24,148777
1980,F,25,143740
1980,F,26,138898
1980,F,27,133676
1980,F,28,127786
1980,F,29,121567
1980,F,30,115619
1980,F,31,109791
1980,F,32,104619
1980,F,33,100420
1980,F,34,96937
1980,F,35,93547
1980,F,36,90314
1980,F,37,87442
1980,F,38,84950
1980,F,39,82743
1980,F,40,80691
1980,F,41,78807
1980,F,42,76871
1980,F,43,74757
1980,F,44,72529
1980,F,45,70408
1980,F,46,68383
1980,F,47,66206
1980,F,48,63786
1980,F,49,61232
1980,F,50,58720
1980,F,51,56198
1980,F,52,53877
1980,F,53,51877
1980,F,54,50089
1980,F,55,48309
1980,F,56,46601
1980,F,57,44808
1980,F,58,42839
1980,F,59,40788
1980,F,60,38806
1980,F,61,36826
1980,F,62,35092
1980,F,63,33731
1980,F,64,32604
1980,F,65,31452
1980,F,66,30333
1980,F,67,29079
1980,F,68,27583
1980,F,69,25924
1980,F,70,24315
1980,F,71,22749
1980,F,72,21078
1980,F,73,19262
1980,F,74,17373
1980,F,75,15520
1980,F,76,13675
1980,F,77,12001
1980,F,78,10589
1980,F,79,9371
1980,F,80,39542
1981,F,0,290403
1981,F,1,277953
1981,F,2,271174
1981,F,3,265686
1981,F,4,260635
1981,F,5,258006
1981,F,6,252966
1981,F,7,247916
1981,F,8,242850
1981,F,9,237759
1981,F,10,232629
1981,F,11,227448
1981,F,12,222236
1981,F,13,216994
1981,F,14,211699
1981,F,15,206373
1981,F,16,201070
1981,F,17,195475
1981,F,18,189449
1981,F,19,183168
1981,F,20,176903
1981,F,21,170566
1981,F,22,164542
1981,F,23,159038
1981,F,24,153864
1981,F,25,148694
1981,F,26,143684
1981,F,27,138352
1981,F,28,132455
1981,F,29,126281
1981,F,30,120350
1981,F,31,114553
1981,F,32,109259
1981,F,33,104703
1981,F,34,100719
1981,F,35,96854
1981,F,36,93136
1981,F,37,89866
1981,F,38,87127
1981,F,39,84778
1981,F,40,82574
1981,F,41,80540
1981,F,42,78517
1981,F,43,76393
1981,F,44,74209
1981,F,45,72144
1981,F,46,70190
1981,F,47,68070
1981,F,48,65670
1981,F,49,63108
1981,F,50,60601
1981,F,51,58089
1981,F,52,55743
1981,F,53,53663
1981,F,54,51760
1981,F,55,49864
1981,F,56,48029
1981,F,57,46133
1981,F,58,44103
1981,F,59,42016
1981,F,60,39993
1981,F,61,37981
1981,F,62,36183
1981,F,63,34707
1981,F,64,33437
1981,F,65,32152
1981,F,66,30894
1981,F,67,29558
1981,F,68,28065
1981,F,69,26465
1981,F,70,24908
1981,F,71,23398
1981,F,72,21761
1981,F,73,19938
1981,F,74,18016
1981,F,75,16136
1981,F,76,14269
1981,F,77,12558
1981,F,78,11087
1981,F,79,9798
1981,F,80,41536
1982,F,0,293877
1982,F,1,281755
1982,F,2,274970
1982,F,3,269409
1982,F,4,264271
1982,F,5,261258
1982,F,6,256348
1982,F,7,251504
1982,F,8,246694
1982,F,9,241891
1982,F,10,237097
1982,F,11,232319
1982,F,12,227355
1982,F,13,222107
1982,F,14,216649
1982,F,15,211180
1982,F,16,205699
1982,F,17,200048
1982,F,18,194181
1982,F,19,188179
1982,F,20,182158
1982,F,21,176085
1982,F,22,170166
1982,F,23,164511
1982,F,24,159031
1982,F,25,153566
1982,F,26,148201
1982,F,27,142697
1982,F,28,136935
1982,F,29,131067
1982,F,30,125387
1982,F,31,119865
1982,F,32,114591
1982,F,33,109650
1982,F,34,105024
1982,F,35,100564
1982,F,36,96240
1982,F,37,92462
1982,F,38,89402
1982,F,39,86864
1982,F,40,84448
