AÑO,METAL,UDM,ETAPA,PROCESO,ESTRATO,TITULAR,UNIDAD,REGIÓN,PROVINCIA,DISTRITO,MES_1,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,MES_10,MES_11,MES_12
2001,Oro,g FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,EMP.MRA.DEL CENTRO DEL PERU S.A.,YAURICOCHA,LIMA,YAUYOS,ALIS,0,0,2041.922,0,0,0,0,0,0,0,0,0
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MRA.YANACOCHA S.R.L.,CHAUPILOMA SUR,CAJAMARCA,CAJAMARCA,ENCAÑADA,4657858.976,4890391.025,4666550.978,4356898.913,3315312.695,4372280.92,4822791.111,6315057.2,4965904.581,6013734.893,5535218.282,5311207.217
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MRA.YANACOCHA S.R.L.,CHAUPILOMA OESTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,0,0,0,0,0,0,0,0,0,0,4988.465925,153747.825
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MRA. BARRICK MISQUICHILCA S.A.,PIERINA,ANCASH,HUARAZ,JANGAS,1161635.533,1178181.084,1666834.25,2147106.003,3821390.158,3314814.97,3063477.036,2939249.635,2226823.991,2698508.558,2815924.282,1303672.09
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MINERA SIPAN S.A.C.,SIPAN,CAJAMARCA,SAN MIGUEL,LLAPA,269816.4,200876,210025.2,127086,120088.8,103037.6,66896.4,79368.2,61397.9,43282.6,64377.4,57334.4
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA ARES S.A.C.,ARES,AREQUIPA,CONDESUYOS,CAYARANI,445779.9463,399724.9956,439982.9798,427470.3417,429761.3469,448018.3663,445318.193,431606.1456,422496.3534,458202.114,430300.9106,432668.1912
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MRA.AURIF.RETAMAS S.A. (*),RETAMAS,LA LIBERTAD,PATAZ,PARCOY,342712.0168,430310.3492,449620.0242,421437.2293,453456.185,456445.1937,444259.3891,439349.3031,430352.3072,434808.8471,437829.8238,436912.7416
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.AURIF.SANTA ROSA S.A.,SEÑOR DE LOS MILAGROS,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,202161.8661,234378.9003,216377.3062,283068.557,289250.996,280570.9652,257215.9949,264804.3899,250948.8499,290267.0467,288051.4442,298114.9321
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,CIA. MRA. CARAVELI S.A.C.,LA CAPITANA,AREQUIPA,CARAVELI,HUANUHUANU,66323.136,57413.44,67240.136,65074.05,59437.23,83123.85,61548.9,67680.74,78624,72544.494,80955.78,70022.26
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MINAS ARIRAHUA S.A.,BARRENO,AREQUIPA,CONDESUYOS,YANAQUIHUA,66776.21042,62086.63537,52396.236,60632.03145,79411.74602,62764.23863,62716.885,60673.11,54053.204,42512.682,40001.41076,40268.332
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MRA.LAYTARUMA S.A.,LAYTARUMA,AREQUIPA,CARAVELI,JAQUI,44223.74127,38615.35409,48165.7961,50612.34761,51225.73374,56105.84976,59875.07755,60883.06876,60388.56366,58669.2843,53302.65517,52486.472
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.ERIKA S.A. (**),SAN JUAN DE AREQUIPA,AREQUIPA,CONDESUYOS,RIO GRANDE,32661.87992,29822.07003,29777.60017,32923.37919,28050.03202,25579.89695,24540.44987,23010.73676,24893.2401,25404.73141,19369.10236,30678.50016
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,INVERSIONES MRAS.DEL SUR S.A.,ANTAPITE,HUANCAVELICA,HUAYTARA,CORDOVA,0,0,0,0,0,0,0,0,0,87048.01872,105456.9225,91631.72
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MRA.AURIF.CALPA S.A.,UNIDAD AURIFERA CALPA,AREQUIPA,CARAVELI,CARAVELI,23962.04,9799.41,21539.2,10831.71,16061.08,23161.16,28549.12,28975.63,25888.602,28253.76,29764.34,35857.14
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,CONS.MRO.HORIZONTE S.A.,PARCOY DE TRUJILLO,LA LIBERTAD,PATAZ,PARCOY,6234,5634.298,7037.702,20186.32,7635.7,14594.58,5183.85,6083.92,2192.19,3388.00029,2867.67,2694.024
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MINERA SELENE S.A.C.,SELENE,APURIMAC,AYMARAES,COTARUSE,0,0,0,0,0,14832.04522,11453.02226,0,19619.08182,0,0,0
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,MRA.SHILA S.A.C.,ACUMULACION ANCOYO,AREQUIPA,CASTILLA,CHACHAS,0,0,0,0,0,0,0,0,0,5109.84936,5612.5746,20967.37383
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,GRAN Y MEDIANA MINERÍA,REFRACTARIOS PERUANOS S.A.,PACHACUTEC,AYACUCHO,LUCANAS,SANTA LUCIA,0,4057.212597,7881.970206,4215.361344,0,4509.534963,0,0,0,0,0,0
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,Pequeño productor minero,IIMPUL PERU S.A.,DOBLE D,AREQUIPA,CARAVELI,CHAPARRA,0,0,0,7800.741,14684.45747,13972.80339,14637.69644,12674.93792,15612.70174,12445.6119,7362.81936,10177.20271
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,Pequeño productor minero,IIMPUL PERU S.A.,PLTA. BENEF. KORIJAQUI,AYACUCHO,LUCANAS,SANCOS,0,0,0,0,0,0,0,0,0,0,0,8376.599125
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,Pequeño productor minero,COMPAÑIA MINERA AURIFERA AUREX S.A.,PLTA.BENEF.ANDES,PASCO,PASCO,SIMON BOLIVAR,4714.997106,3995.650774,4215.397116,3987.57624,3854.305869,3578.398456,2632.196746,3618.783674,2098.79936,996.0995,194.7984,0
2001,Oro,g FINOS,CONCENTRACIÓN,LIXIVIACIÓN,Pequeño productor minero,INVER. MRAS. KRIETE S.A.,PLTA.BENEF. DOBLE D,AREQUIPA,CARAVELI,CHAPARRA,0,0,0,7.800741,0,0,0,0,0,0,0,0
2001,Oro,g FINOS,CONCENTRACIÓN,Precipitación,GRAN Y MEDIANA MINERÍA,CONS.MRO.HORIZONTE S.A.,PARCOY DE TRUJILLO,LA LIBERTAD,PATAZ,PARCOY,295356,305325.056,397223.645,358239.596,342549,330293.154,268642.913,448110.72,382852.504,367403.484,357078.51,345686.95
2001,Oro,g FINOS,CONCENTRACIÓN,Precipitación,GRAN Y MEDIANA MINERÍA,CIA.AURIF.REAL AVENTURA S.A.C.,CULEBRILLAS,LA LIBERTAD,PATAZ,PARCOY,10285.27915,11999.99944,9145.431864,7224.96,10143,8033.9,6498.03,10150,10147.70675,10126.89918,10333.98,12126.40032
2001,Oro,g FINOS,CONCENTRACIÓN,Precipitación,GRAN Y MEDIANA MINERÍA,CIA.MRA.SAN NICOLAS S.A.,COLORADA,CAJAMARCA,HUALGAYOC,HUALGAYOC,5307.103455,4222.6056,2243.91606,2145.64417,476.82089,1416.193932,717.5829,2099.85897,2681.7714,3997.899096,1698.481072,1160.682138
2001,Oro,g FINOS,CONCENTRACIÓN,Precipitación,GRAN Y MEDIANA MINERÍA,MRA.SHILA S.A.C.,GERDI APACHETA,AREQUIPA,CASTILLA,CHACHAS,0,0,0,0,0,0,0,2270.40583,3775.41241,0,0,0
2001,Oro,g FINOS,CONCENTRACIÓN,Precipitación,Pequeño productor minero,COMPAÑIA MINERA NUEVA CALIFORNIA S.A.,NUEVA CALIFORNIA,ANCASH,YUNGAY,YUNGAY,24808.91833,22751.99903,22568.76188,17222.68997,14603.02163,15980.14965,20312.99881,20535.99287,19673.57995,15804.60132,15386.0399,13334.18371
2001,Oro,g FINOS,CONCENTRACIÓN,Precipitación,Pequeño productor minero,COMPAÑIA MINERA AURIFERA AUREX S.A.,PLTA.BENEF.ANDES,PASCO,PASCO,SIMON BOLIVAR,0,0,0,0,0,0,0,0,0,0,1075.038967,1648.085536
2001,Oro,g FINOS,CONCENTRACIÓN,GRAVIMETRÍA,Productor minero artesanal,DATA MINEROS ARTESANALES,MADRE DE DIOS,MADRE DE DIOS,,,894105.1874,897102.188,905094.1897,899100.1885,924075.1937,919080.1926,906093.1899,904095.1895,924075.1937,893106.1872,871128.1826,884911.6855
2001,Oro,g FINOS,CONCENTRACIÓN,,Productor minero artesanal,DATA MINEROS ARTESANALES,PUNO,PUNO,,,268731.0563,274725.0576,271728.057,264735.0555,269730.0565,274725.0576,269730.0565,274725.0576,279720.0586,263736.0553,277722.0582,279972.0587
2001,Oro,g FINOS,CONCENTRACIÓN,,Productor minero artesanal,DATA MINEROS ARTESANALES,"ICA, NAZCA, AREQUIPA",AREQUIPA,,,175824.0369,173826.0364,164835.0346,169830.0356,179820.0377,189810.0398,184815.0387,184815.0387,183816.0385,173826.0364,179820.0377,189981.0398
2001,Oro,g FINOS,CONCENTRACIÓN,,Productor minero artesanal,DATA MINEROS ARTESANALES,"LIBERTAD, PATAZ",LA LIBERTAD,,,25974.00544,27972.00586,26973.00565,24975.00524,27972.00586,29970.00628,34965.00733,34965.00733,37962.00796,30969.00649,35964.00754,37996.20797
2001,Oro,g FINOS,Refinación,,GRAN Y MEDIANA MINERÍA,DOE RUN PERU S.R.LTDA.,C.M.LA OROYA-REFINACION 1 Y 2,JUNIN,YAULI,LA OROYA,223955.247,234953.0494,245950.8516,207958.4436,195960.8412,224955.0473,247950.4521,219956.0462,221955.6465,211957.6445,194961.041,260947.8548
2001,Oro,g FINOS,Refinación,,GRAN Y MEDIANA MINERÍA,SOUTHERN PERU COPPER CORPORATION SUCURSAL DEL PERU,REF.DE COBRE - ILO,MOQUEGUA,ILO,PACOCHA,12152.78715,16937.30965,21089.89522,11336.86858,1926.807705,19505.0534,19133.09052,19133.09052,19417.06218,44145.59427,31136.89254,28398.16586
2001,Plata,kg FINOS,CONCENTRACIÓN,GRAVIMETRÍA,GRAN Y MEDIANA MINERÍA,MRA.SHILA S.A.C.,ACUMULACION ANCOYO,AREQUIPA,CASTILLA,CHACHAS,0,0,0,0,0,0,0,0,0,100.153112,120.535707,143.014072
2001,Plata,kg FINOS,CONCENTRACIÓN,GRAVIMETRÍA,GRAN Y MEDIANA MINERÍA,MRA.SHILA S.A.C.,GERDI APACHETA,AREQUIPA,CASTILLA,CHACHAS,137.182397,146.724842,127.638059,109.269744,127.893958,103.494476,119.401482,115.431778,92.393984,0,0,0
2001,Plata,kg FINOS,CONCENTRACIÓN,GRAVIMETRÍA,GRAN Y MEDIANA MINERÍA,CIA.DE MINAS BUENAVENTURA S.A.A.,ORCOPAMPA,AREQUIPA,CASTILLA,ORCOPAMPA,34.568003,30.334389,21.999602,48.705323,28.929228,25.964306,46.396822,18.371078,19.043944,21.659337,10.475385,6.4457
2001,Plata,kg FINOS,CONCENTRACIÓN,GRAVIMETRÍA,GRAN Y MEDIANA MINERÍA,CIA.MINERA SELENE S.A.C.,SELENE,APURIMAC,AYMARAES,COTARUSE,0,0,0,0,0,68.239533,47.427755,0,91.858737,0,0,0
2001,Plata,kg FINOS,CONCENTRACIÓN,GRAVIMETRÍA,GRAN Y MEDIANA MINERÍA,INVERSIONES MRAS.DEL SUR S.A.,ANTAPITE,HUANCAVELICA,HUAYTARA,CORDOVA,0,0,0,0,0,0,0,0,18.182297,0,0,0
2001,Plata,kg FINOS,CONCENTRACIÓN,GRAVIMETRÍA,GRAN Y MEDIANA MINERÍA,MRA.PAULA 49 S.A.C.,PAULA 49,AREQUIPA,CASTILLA,CHOCO,28.015114,97.404955,0,0,0,21.967547,19.138554,17.428109,18.441608,17.609311,16.006066,12.269525
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,VOLCAN CIA.MINERA S.A.A.,CERRO DE PASCO,PASCO,PASCO,YANACANCHA,9107.607402,8726.603888,10908.34006,9473.293943,11572.89288,10694.25836,10778.57647,13006.99581,14613.69286,17083.10099,16634.00677,14831.40606
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,VOLCAN CIA.MINERA S.A.A.,ANDAYCHAGUA,JUNIN,YAULI,SUITUCANCHA,6382.630832,6213.743633,5171.594063,5524.112844,6538.840709,5706.767981,7113.53869,7226.705463,7072.870184,9397.842684,9292.127472,8222.489
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,VOLCAN CIA.MINERA S.A.A.,SAN CRISTOBAL,JUNIN,YAULI,YAULI,7142.699,6786.080044,8431.52494,8170.550239,7766.190411,6066.170902,6076.932021,5932.533763,5300.57389,6562.404902,7298.160772,7895.101324
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,VOLCAN CIA.MINERA S.A.A.,CARAHUACRA,JUNIN,YAULI,YAULI,1796.985119,1548.715992,1286.521284,1163.776576,1206.122318,1261.691203,888.77817,988.273691,1017.401687,1817.180516,1929.480901,2484.239938
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,VOLCAN CIA.MINERA S.A.A.,TICLIO,JUNIN,YAULI,YAULI,152.230042,111.949646,103.429413,143.338157,147.63993,223.636324,166.653857,164.17606,235.759939,241.252097,278.991646,226.391831
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.ANTAMINA S.A.,ANTAMINA,ANCASH,HUARI,SAN MARCOS,0,0,0,0,0,0,14418.37421,21382.09184,15511.82063,24547.1034,16105.23028,27840.02971
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,BHP BILLITON TINTAYA S.A.,TINTAYA,CUSCO,ESPINAR,ESPINAR,2108.601061,1591.233911,2722.139001,2614.957711,2466.678013,2350.969359,2662.968673,2702.99874,2846.880195,2861.290665,3130.817836,3122.268812
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,DOE RUN PERU S.R.LTDA.,COBRIZA,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,1360.098221,1143.400633,1415.2138,1469.150106,1457.494536,1579.534613,1125.98752,1356.667938,944.867849,1032.197137,1019.358777,1105.346242
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.DE MINAS BUENAVENTURA S.A.A.,UCHUCCHACUA,LIMA,CAJATAMBO,OYON,23906.49788,22228.03538,25670.15408,24413.46308,25814.02921,26520.81265,28162.06363,24057.84068,27357.93841,28253.71828,25757.69892,24086.70485
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.DE MINAS BUENAVENTURA S.A.A.,JULCANI,HUANCAVELICA,ANGARAES,CCOCHACCASA,1548.513071,0,0,0,0,0,3408.826635,2600.25642,3371.713893,3370.087999,3387.691889,3276.460012
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.DE MINAS BUENAVENTURA S.A.A.,ORCOPAMPA,AREQUIPA,CASTILLA,ORCOPAMPA,492.868222,559.169834,492.747743,814.091912,410.969069,349.377735,243.229503,432.891224,312.445125,295.622685,130.834825,86.362222
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.DE MINAS BUENAVENTURA S.A.A.,RECUPERADA,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,675.498176,67.58209,0,0,0,0,0,0,0,0,0,410.345549
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,EMPRESA MINERA YAULIYACU S.A.,CASAPALCA,LIMA,HUAROCHIRI,CHICLA,13360.20201,12485.42252,13146.53036,12553.51033,12977.79402,12396.78343,12441.34743,12629.60649,12997.96404,13230.80973,13068.93765,12882.02051
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA. MINERA ARCATA S.A.,ARCATA,AREQUIPA,CONDESUYOS,CAYARANI,15043.13454,10835.14383,12499.57643,12230.61105,11979.34582,11576.98697,12495.60289,11783.69299,10494.36347,10274.80746,9515.768919,9374.914133
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.ATACOCHA S.A.,ATACOCHA,PASCO,PASCO,YANACANCHA,10503.3103,9562.498395,9481.087671,10272.25327,11474.55963,10819.04886,10081.27161,10755.78739,11920.88327,11115.55957,11092.00147,10253.491
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,PAN AMERICAN SILVER S.A.C. MINA QUIRUVILCA,QUIRUVILCA,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,11110.72416,10482.98096,11896.99374,10569.77419,10280.41767,9712.907069,9913.066601,10080.72139,9961.551184,10537.3102,10012.54018,8621.656452
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,SOC.MRA.EL BROCAL S.A.,COLQUIJIRCA N. 1,PASCO,PASCO,TINYAHUARCO,16083.01431,9765.533384,8557.291551,10404.0295,8686.756858,7717.147041,7560.465056,8316.8599,8694.323617,9479.795802,7913.170692,6712.660531
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.MILPO S.A.,MILPO N° 1,PASCO,PASCO,YANACANCHA,9388.500472,7894.912385,8743.83593,8186.85807,7912.558803,9674.140851,7761.091384,8151.362558,8807.638585,10699.43926,10815.81985,11790.89118
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,SOC.MRA.CORONA S.A.,MANUELITA,JUNIN,YAULI,MOROCOCHA,8778.819386,8501.159252,8615.712121,7425.028442,8317.610052,8111.077237,7607.045254,9001.166442,8128.497583,7808.878799,8433.998749,8536.112539
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.CASAPALCA S.A.,AMERICANA,LIMA,HUAROCHIRI,CHICLA,9013.447434,8862.305554,9281.622306,6125.470503,7944.100681,7890.938187,7890.693534,7607.566356,7869.773157,8698.337082,7435.257323,8753.997629
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.DE CAYLLOMA S.A.,SAN CRISTOBAL,AREQUIPA,CAYLLOMA,CAYLLOMA,5176.117169,5627.191689,5663.904193,5937.839396,5717.189034,5113.084585,5818.784535,5653.501955,6424.604098,6463.002521,6129.856098,6401.473387
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.HUARON S.A.,HUARON,PASCO,PASCO,HUAYLLAY,0,0,0,1743.355415,7517.942451,12026.29868,12470.03464,11618.71913,12957.58425,11480.06416,0,0
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,SOC.MRA.CORONA S.A.,CAROLINA N° 1,CAJAMARCA,HUALGAYOC,HUALGAYOC,5233.524692,4565.011099,4840.098509,3426.075299,4566.006698,4856.046032,4763.140667,5269.518658,5655.066711,5031.761314,5019.406506,5210.437663
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,EMP.MRA.DEL CENTRO DEL PERU S.A.,YAURICOCHA,LIMA,YAUYOS,ALIS,2368.282575,2314.231272,3083.104716,2903.574703,3043.796664,2523.320723,2917.003041,3545.112578,2923.307767,3601.083497,2750.310037,2989.555109
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,EMP.MRA.DEL CENTRO DEL PERU S.A.,MOROCOCHA,JUNIN,YAULI,MOROCOCHA,1851.31486,1720.713635,1810.704371,1873.977504,1696.300607,1938.384204,1883.489254,1692.47592,1365.476002,1813.3208,2055.059397,1678.844434
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.RAURA S.A.,RAURA,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,5351.200142,4058.886269,4769.805459,4487.209059,4352.578813,5123.229162,4733.314683,4374.965911,4321.860854,4350.060526,2366.506195,5848.601014
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.SANTA LUISA S.A.,SANTA LUISA,ANCASH,BOLOGNESI,HUALLANCA,3563.463544,3389.245499,3845.934015,4057.735611,3986.747541,3872.512826,3660.76035,3794.906282,3573.072335,4158.544189,3438.674749,4018.598491
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,MINERA COLQUISIRI S.A.,MARIA TERESA,LIMA,HUARAL,HUARAL,3549.522119,3162.023561,3982.880009,3285.251446,2924.418968,2883.074912,3674.286499,3875.523961,3306.473121,3206.537902,4856.667557,4116.333452
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,EMP.MRA.ISCAYCRUZ S.A.,ISCAYCRUZ,LIMA,OYON,PACHANGARA,3624.994656,3267.402323,3489.142672,3579.69733,3822.783981,2988.483273,2975.563334,2857.74542,2028.672654,2172.969084,2060.873041,2379.806515
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CASTROVIRREYNA CIA.MRA. S.A.,SAN GENARO,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,2514.554669,2534.998476,2493.861565,2549.702353,2653.773716,2693.017622,2568.334212,2516.472212,2165.537206,2441.81038,2306.720412,2375.817249
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,SOC.MRA.AUSTRIA DUVAZ S.A.,AUSTRIA DUVAZ,JUNIN,YAULI,MOROCOCHA,2103.711632,1655.195318,2208.135004,2511.266239,2127.67839,2119.355052,2065.774666,2015.953922,1634.54288,1765.582999,2154.129275,1649.014782
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.CAUDALOSA S.A.,HUACHOCOLPA UNO,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,1269.311995,1017.757311,1123.666612,834.079335,1052.956239,1183.695635,957.201833,897.139414,971.573162,694.129325,1016.386538,952.259058
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,MINERA HUALLANCA S.A.C.,PUCARRAJO,ANCASH,BOLOGNESI,HUALLANCA,936.156513,869.820533,742.005226,696.507386,572.108757,898.113145,814.325371,704.734178,737.700127,794.525087,736.153497,804.947893
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,PERUBAR S.A.,GRACIELA,LIMA,HUAROCHIRI,HUAROCHIRI,1019.30045,1304.389825,1431.634697,1137.680203,1131.766062,1280.251916,1066.643778,0,0,0,0,0
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,MRA.SHILA S.A.C.,GERDI APACHETA,AREQUIPA,CASTILLA,CHACHAS,756.311126,753.967968,833.324209,734.126175,767.221636,764.710744,801.264691,710.499535,674.389277,0,0,0
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.SAN VALENTIN S.A.,SATANAS,LIMA,YAUYOS,LARAOS,187.143223,593.318597,890.598776,716.012384,734.552749,484.720625,612.137784,351.327889,721.467329,475.289545,365.434321,281.557275
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,COOPERATIVA MINERA MINAS CANARIA LTDA.,CATALINA HUANCA,AYACUCHO,VICTOR FAJARDO,CANARIA,411.96734,431.270847,265.924929,337.481054,298.532384,382.78221,608.039956,454.584942,407.050242,463.146716,418.953355,0
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,EMP.ADMINISTRADORA CHUNGAR S.A.C.,ANIMON,PASCO,PASCO,HUAYLLAY,0,0,0,0,0,0,0,0,1045.422088,914.63063,823.910368,962.840957
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,MRA.PACHAPAQUI S.A.,PACHAPAQUI,ANCASH,BOLOGNESI,AQUIA,0,173.814126,275.109391,178.326857,230.548891,104.759413,146.899375,272.955369,463.302504,853.031948,659.38213,189.802452
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.CONDESTABLE S.A.,RAUL,LIMA,CAÑETE,MALA,181.426692,166.41146,157.805956,167.322557,181.257312,201.261943,164.361626,176.223411,174.670782,198.081418,174.565547,205.208017
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,MRA.SHILA S.A.C.,ACUMULACION ANCOYO,AREQUIPA,CASTILLA,CHACHAS,0,0,0,0,0,0,0,0,0,653.27513,674.207421,289.721401
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.PODEROSA S.A.,LA PODEROSA DE TRUJILLO,LA LIBERTAD,PATAZ,PATAZ,76.478886,7.802601,192.214751,171.835966,132.494194,108.857885,119.35103,100.027929,137.567637,111.004266,137.858164,21.986152
2001,Plata,kg FINOS,CONCENTRACIÓN,FLOTACIÓN,GRAN Y MEDIANA MINERÍA,CIA.MRA.PODEROSA S.A.,LIBERTAD,LA LIBERTAD,PATAZ,PATAZ,59.312867,4.255618,110.469606,90.889471,91.005121,30.3221,33.348802,68.456761,73.168545,48.148867,49.300029,55.647262
